,longitude,latitude,area
1395,169.7,-45.9,86331542.89472944
1396,169.7,-45.8,86484599.46713589
1397,169.7,-45.7,86637385.21435887
1398,169.7,-45.6,86789899.70742649
1399,169.7,-45.5,86942142.51872763
1400,169.7,-45.4,87094113.22136797
1401,169.7,-45.3,87245811.38957602
1402,169.7,-45.2,87397236.59863472
1403,169.7,-45.1,87548388.4247494
1404,169.7,-45.0,87699266.44518414
1405,169.7,-44.9,87849870.2382503
1406,169.7,-44.8,88000199.38345535
1407,169.7,-44.7,88150253.461187
1408,169.7,-44.6,88300032.05269815
1409,169.7,-44.5,88449534.74025454
1410,169.7,-44.4,88598761.10787162
1411,169.7,-44.3,88747710.73937386
1412,169.7,-44.2,88896383.22080275
1413,169.7,-44.1,89044778.13843371
1414,169.7,-44.0,89192895.07982206
1415,169.7,-43.9,89340733.63379309
1416,169.7,-43.8,89488293.38968384
1417,169.7,-43.7,89635573.93837288
1418,169.7,-43.6,89782574.87155977
1419,169.7,-43.5,89929295.7816955
1420,169.7,-43.4,90075736.26280025
1421,169.7,-43.3,90221895.90951534
1422,169.7,-43.2,90367774.317679
1423,169.7,-43.1,90513371.08410293
1424,169.7,-43.0,90658685.8066626
1425,169.7,-42.9,90803718.08424383
1426,169.7,-42.8,90948467.5167978
1427,169.7,-42.7,91092933.70526725
1428,169.7,-42.6,91237116.25153874
1429,169.7,-42.5,91381014.75873882
1430,169.7,-42.4,91524628.83077498
1431,169.7,-42.3,91667958.07297145
1432,169.7,-42.2,91811002.09108101
1433,169.7,-42.1,91953760.49250406
1434,169.8,-47.0,84630169.8167237
1435,169.8,-46.9,84786176.86842696
1436,169.8,-46.8,84941917.87990373
1437,169.8,-46.7,85097392.41119936
1438,169.8,-46.6,85252600.02299966
1439,169.8,-46.5,85407540.27744126
1440,169.8,-46.4,85562212.7373589
1441,169.8,-46.3,85716616.9667635
1442,169.8,-46.2,85870752.53074893
1443,169.8,-46.1,86024618.99515162
1444,169.8,-46.0,86178215.92716883
1445,169.8,-45.9,86331542.8946949
1446,169.8,-45.8,86484599.46716097
1447,169.8,-45.7,86637385.21434447
1448,169.8,-45.6,86789899.70742103
1449,169.8,-45.5,86942142.51875156
1450,169.8,-45.4,87094113.22139214
1451,169.8,-45.3,87245811.38957328
1452,169.8,-45.2,87397236.59864262
1453,169.8,-45.1,87548388.42473039
1454,169.8,-45.0,87699266.44516957
1455,169.8,-44.9,87849870.23826888
1456,169.8,-44.8,88000199.38347201
1457,169.8,-44.7,88150253.4611819
1458,169.8,-44.6,88300032.05266045
1459,169.8,-44.5,88449534.74024267
1460,169.8,-44.4,88598761.10788101
1461,169.8,-44.3,88747710.73937164
1462,169.8,-44.2,88896383.22078918
1463,169.8,-44.1,89044778.13842069
1464,169.8,-44.0,89192895.0798244
1465,169.8,-43.9,89340733.63381921
1466,169.8,-43.8,89488293.38968833
1467,169.8,-43.7,89635573.93839648
1468,169.8,-43.6,89782574.87157024
1469,169.8,-43.5,89929295.78169477
1470,169.8,-43.4,90075736.26278284
1471,169.8,-43.3,90221895.90951431
1472,169.8,-43.2,90367774.3176842
1473,169.8,-43.1,90513371.08409756
1474,169.8,-43.0,90658685.80669273
1475,169.8,-42.9,90803718.08426891
1476,169.8,-42.8,90948467.51681542
1477,169.8,-42.7,91092933.70527941
1478,169.8,-42.6,91237116.2515237
1479,169.8,-42.5,91381014.75874889
1480,169.8,-42.4,91524628.83075795
1481,169.8,-42.3,91667958.07296029
1482,169.8,-42.2,91811002.09107776
1483,169.8,-42.1,91953760.49248543
1484,169.8,-42.0,92096232.88527472
1485,169.9,-47.0,84630169.81675911
1486,169.9,-46.9,84786176.86835992
1487,169.9,-46.8,84941917.87991305
1488,169.9,-46.7,85097392.41123097
1489,169.9,-46.6,85252600.02299398
1490,169.9,-46.5,85407540.27744167
1491,169.9,-46.4,85562212.73737174
1492,169.9,-46.3,85716616.96677902
1493,169.9,-46.2,85870752.53072874
1494,169.9,-46.1,86024618.99518977
1495,169.9,-46.0,86178215.92712946
1496,169.9,-45.9,86331542.89472443
1497,169.9,-45.8,86484599.46712425
1498,169.9,-45.7,86637385.2143935
1499,169.9,-45.6,86789899.70742035
1500,169.9,-45.5,86942142.51873957
1501,169.9,-45.4,87094113.22138995
1502,169.9,-45.3,87245811.38957535
1503,169.9,-45.2,87397236.59864953
1504,169.9,-45.1,87548388.42473671
1505,169.9,-45.0,87699266.44521281
1506,169.9,-44.9,87849870.23826459
1507,169.9,-44.8,88000199.38348019
1508,169.9,-44.7,88150253.46118808
1509,169.9,-44.6,88300032.0526762
1510,169.9,-44.5,88449534.74025975
1511,169.9,-44.4,88598761.10786518
1512,169.9,-44.3,88747710.73939136
1513,169.9,-44.2,88896383.22078039
1514,169.9,-44.1,89044778.1384321
1515,169.9,-44.0,89192895.07984391
1516,169.9,-43.9,89340733.63378917
1517,169.9,-43.8,89488293.38967776
1518,169.9,-43.7,89635573.93838415
1519,169.9,-43.6,89782574.8715576
1520,169.9,-43.5,89929295.78171147
1521,169.9,-43.4,90075736.26277488
1522,169.9,-43.3,90221895.9095213
1523,169.9,-43.2,90367774.3176845
1524,169.9,-43.1,90513371.08412291
1525,169.9,-43.0,90658685.80664277
1526,169.9,-42.9,90803718.08425727
1527,169.9,-42.8,90948467.51678912
1528,169.9,-42.7,91092933.70525359
1529,169.9,-42.6,91237116.25152998
1530,169.9,-42.5,91381014.75875482
1531,169.9,-42.4,91524628.83075202
1532,169.9,-42.3,91667958.07298568
1533,169.9,-42.2,91811002.09108275
1534,169.9,-42.1,91953760.49248774
1535,169.9,-42.0,92096232.88530377
1536,169.9,-41.9,92238418.87856184
1537,170.0,-46.9,84786176.86839747
1538,170.0,-46.8,84941917.87991181
1539,170.0,-46.7,85097392.4112223
1540,170.0,-46.6,85252600.02298148
1541,170.0,-46.5,85407540.27742788
1542,170.0,-46.4,85562212.73737499
1543,170.0,-46.3,85716616.96678168
1544,170.0,-46.2,85870752.53072491
1545,170.0,-46.1,86024618.99517667
1546,170.0,-46.0,86178215.9271245
1547,170.0,-45.9,86331542.89470959
1548,170.0,-45.8,86484599.46711986
1549,170.0,-45.7,86637385.21438147
1550,170.0,-45.6,86789899.707413
1551,170.0,-45.5,86942142.51874956
1552,170.0,-45.4,87094113.22138914
1553,170.0,-45.3,87245811.38956669
1554,170.0,-45.2,87397236.59862486
1555,170.0,-45.1,87548388.4247239
1556,170.0,-45.0,87699266.44523075
1557,170.0,-44.9,87849870.23823336
1558,170.0,-44.8,88000199.38345644
1559,170.0,-44.7,88150253.46117693
1560,170.0,-44.6,88300032.05266936
1561,170.0,-44.5,88449534.74026027
1562,170.0,-44.4,88598761.1078693
1563,170.0,-44.3,88747710.73937711
1564,170.0,-44.2,88896383.22079542
1565,170.0,-44.1,89044778.13839556
1566,170.0,-44.0,89192895.07986225
1567,170.0,-43.9,89340733.63379946
1568,170.0,-43.8,89488293.38969369
1569,170.0,-43.7,89635573.9383825
1570,170.0,-43.6,89782574.8715632
1571,170.0,-43.5,89929295.7816856
1572,170.0,-43.4,90075736.26277909
1573,170.0,-43.3,90221895.90952109
1574,170.0,-43.2,90367774.31771769
1575,170.0,-43.1,90513371.0840876
1576,170.0,-43.0,90658685.80666599
1577,170.0,-42.9,90803718.08426036
1578,170.0,-42.8,90948467.516811
1579,170.0,-42.7,91092933.70524839
1580,170.0,-42.6,91237116.2515314
1581,170.0,-42.5,91381014.7587552
1582,170.0,-42.4,91524628.83077493
1583,170.0,-42.3,91667958.07297467
1584,170.0,-42.2,91811002.09106565
1585,170.0,-42.1,91953760.492481
1586,170.0,-42.0,92096232.8853233
1587,170.0,-41.9,92238418.87855005
1588,170.0,-41.8,92380318.08273771
1589,170.1,-46.9,84786176.86838323
1590,170.1,-46.8,84941917.8798993
1591,170.1,-46.7,85097392.41121177
1592,170.1,-46.6,85252600.02302109
1593,170.1,-46.5,85407540.27742162
1594,170.1,-46.4,85562212.7373745
1595,170.1,-46.3,85716616.96676372
1596,170.1,-46.2,85870752.53071085
1597,170.1,-46.1,86024618.99519037
1598,170.1,-46.0,86178215.92711708
1599,170.1,-45.9,86331542.89471948
1600,170.1,-45.8,86484599.46710417
1601,170.1,-45.7,86637385.21435955
1602,170.1,-45.6,86789899.70743427
1603,170.1,-45.5,86942142.51872654
1604,170.1,-45.4,87094113.22140625
1605,170.1,-45.3,87245811.38959153
1606,170.1,-45.2,87397236.59863374
1607,170.1,-45.1,87548388.42473423
1608,170.1,-45.0,87699266.44521005
1609,170.1,-44.9,87849870.2382439
1610,170.1,-44.8,88000199.38346928
1611,170.1,-44.7,88150253.46118844
1612,170.1,-44.6,88300032.05266416
1613,170.1,-44.5,88449534.74025872
1614,170.1,-44.4,88598761.1078831
1615,170.1,-44.3,88747710.73938525
1616,170.1,-44.2,88896383.22077812
1617,170.1,-44.1,89044778.13841614
1618,170.1,-44.0,89192895.07986522
1619,170.1,-43.9,89340733.63379262
1620,170.1,-43.8,89488293.38967735
1621,170.1,-43.7,89635573.9383763
1622,170.1,-43.6,89782574.87154254
1623,170.1,-43.5,89929295.78169055
1624,170.1,-43.4,90075736.26275624
1625,170.1,-43.3,90221895.90953347
1626,170.1,-43.2,90367774.31771019
1627,170.1,-43.1,90513371.08407614
1628,170.1,-43.0,90658685.80668092
1629,170.1,-42.9,90803718.08425122
1630,170.1,-42.8,90948467.51681526
1631,170.1,-42.7,91092933.70528188
1632,170.1,-42.6,91237116.25152373
1633,170.1,-42.5,91381014.75876571
1634,170.1,-42.4,91524628.83074835
1635,170.1,-42.3,91667958.0729686
1636,170.1,-42.2,91811002.09110011
1637,170.1,-42.1,91953760.49249472
1638,170.1,-42.0,92096232.88528645
1639,170.1,-41.9,92238418.87856874
1640,170.1,-41.8,92380318.08273594
1641,170.2,-46.8,84941917.87990452
1642,170.2,-46.7,85097392.41120927
1643,170.2,-46.6,85252600.02297986
1644,170.2,-46.5,85407540.27745502
1645,170.2,-46.4,85562212.7373302
1646,170.2,-46.3,85716616.96676779
1647,170.2,-46.2,85870752.53079131
1648,170.2,-46.1,86024618.99513702
1649,170.2,-46.0,86178215.92712414
1650,170.2,-45.9,86331542.89475118
1651,170.2,-45.8,86484599.46713127
1652,170.2,-45.7,86637385.21438411
1653,170.2,-45.6,86789899.70741293
1654,170.2,-45.5,86942142.51874304
1655,170.2,-45.4,87094113.22139701
1656,170.2,-45.3,87245811.38956457
1657,170.2,-45.2,87397236.59862092
1658,170.2,-45.1,87548388.42471619
1659,170.2,-45.0,87699266.44519007
1660,170.2,-44.9,87849870.23826818
1661,170.2,-44.8,88000199.38345869
1662,170.2,-44.7,88150253.46117283
1663,170.2,-44.6,88300032.05270055
1664,170.2,-44.5,88449534.74027729
1665,170.2,-44.4,88598761.10784653
1666,170.2,-44.3,88747710.73937948
1667,170.2,-44.2,88896383.22080082
1668,170.2,-44.1,89044778.13841249
1669,170.2,-44.0,89192895.07983117
1670,170.2,-43.9,89340733.6337842
1671,170.2,-43.8,89488293.38969672
1672,170.2,-43.7,89635573.93836994
1673,170.2,-43.6,89782574.87156871
1674,170.2,-43.5,89929295.78169471
1675,170.2,-43.4,90075736.26278406
1676,170.2,-43.3,90221895.9095043
1677,170.2,-43.2,90367774.31769828
1678,170.2,-43.1,90513371.08411206
1679,170.2,-43.0,90658685.80667669
1680,170.2,-42.9,90803718.08425768
1681,170.2,-42.8,90948467.51680301
1682,170.2,-42.7,91092933.70524569
1683,170.2,-42.6,91237116.25154081
1684,170.2,-42.5,91381014.75872691
1685,170.2,-42.4,91524628.83076745
1686,170.2,-42.3,91667958.0729668
1687,170.2,-42.2,91811002.09109718
1688,170.2,-42.1,91953760.49248815
1689,170.2,-42.0,92096232.8852523
1690,170.2,-41.9,92238418.8785764
1691,170.2,-41.8,92380318.0827666
1692,170.2,-41.7,92521930.10878891
1693,170.3,-46.8,84941917.87987351
1694,170.3,-46.7,85097392.41124564
1695,170.3,-46.6,85252600.02298418
1696,170.3,-46.5,85407540.2774579
1697,170.3,-46.4,85562212.73734166
1698,170.3,-46.3,85716616.96676536
1699,170.3,-46.2,85870752.53072932
1700,170.3,-46.1,86024618.99519345
1701,170.3,-46.0,86178215.92712057
1702,170.3,-45.9,86331542.89472698
1703,170.3,-45.8,86484599.4671275
1704,170.3,-45.7,86637385.21438296
1705,170.3,-45.6,86789899.70741755
1706,170.3,-45.5,86942142.51869558
1707,170.3,-45.4,87094113.2213997
1708,170.3,-45.3,87245811.38957745
1709,170.3,-45.2,87397236.59862894
1710,170.3,-45.1,87548388.42472999
1711,170.3,-45.0,87699266.44520204
1712,170.3,-44.9,87849870.23829237
1713,170.3,-44.8,88000199.38347633
1714,170.3,-44.7,88150253.46117973
1715,170.3,-44.6,88300032.05267806
1716,170.3,-44.5,88449534.74025008
1717,170.3,-44.4,88598761.10788685
1718,170.3,-44.3,88747710.73937932
1719,170.3,-44.2,88896383.22078161
1720,170.3,-44.1,89044778.13840458
1721,170.3,-44.0,89192895.07986072
1722,170.3,-43.9,89340733.63377619
1723,170.3,-43.8,89488293.38969348
1724,170.3,-43.7,89635573.93834823
1725,170.3,-43.6,89782574.87158118
1726,170.3,-43.5,89929295.78169356
1727,170.3,-43.4,90075736.26276578
1728,170.3,-43.3,90221895.90954246
1729,170.3,-43.2,90367774.31770226
1730,170.3,-43.1,90513371.08406836
1731,170.3,-43.0,90658685.80666976
1732,170.3,-42.9,90803718.08426067
1733,170.3,-42.8,90948467.51682097
1734,170.3,-42.7,91092933.70525295
1735,170.3,-42.6,91237116.25152889
1736,170.3,-42.5,91381014.75876412
1737,170.3,-42.4,91524628.83072953
1738,170.3,-42.3,91667958.07301179
1739,170.3,-42.2,91811002.09105524
1740,170.3,-42.1,91953760.49251267
1741,170.3,-42.0,92096232.88527425
1742,170.3,-41.9,92238418.87859146
1743,170.3,-41.8,92380318.08274785
1744,170.3,-41.7,92521930.10880905
1745,170.3,-41.6,92663254.5693183
1746,170.4,-46.7,85097392.41122246
1747,170.4,-46.6,85252600.02299266
1748,170.4,-46.5,85407540.27744257
1749,170.4,-46.4,85562212.73735568
1750,170.4,-46.3,85716616.96675858
1751,170.4,-46.2,85870752.53074507
1752,170.4,-46.1,86024618.99519038
1753,170.4,-46.0,86178215.92711455
1754,170.4,-45.9,86331542.89472035
1755,170.4,-45.8,86484599.4671197
1756,170.4,-45.7,86637385.21436942
1757,170.4,-45.6,86789899.70742057
1758,170.4,-45.5,86942142.51871294
1759,170.4,-45.4,87094113.22142494
1760,170.4,-45.3,87245811.38955882
1761,170.4,-45.2,87397236.59861699
1762,170.4,-45.1,87548388.42470215
1763,170.4,-45.0,87699266.44518702
1764,170.4,-44.9,87849870.23826079
1765,170.4,-44.8,88000199.38347918
1766,170.4,-44.7,88150253.46116245
1767,170.4,-44.6,88300032.05269098
1768,170.4,-44.5,88449534.74025235
1769,170.4,-44.4,88598761.1078695
1770,170.4,-44.3,88747710.73938102
1771,170.4,-44.2,88896383.2207977
1772,170.4,-44.1,89044778.13837852
1773,170.4,-44.0,89192895.07988024
1774,170.4,-43.9,89340733.63377258
1775,170.4,-43.8,89488293.38969383
1776,170.4,-43.7,89635573.93834761
1777,170.4,-43.6,89782574.8715769
1778,170.4,-43.5,89929295.78170453
1779,170.4,-43.4,90075736.26277485
1780,170.4,-43.3,90221895.90952699
1781,170.4,-43.2,90367774.31768753
1782,170.4,-43.1,90513371.08406949
1783,170.4,-43.0,90658685.80668424
1784,170.4,-42.9,90803718.08425365
1785,170.4,-42.8,90948467.51681444
1786,170.4,-42.7,91092933.7052396
1787,170.4,-42.6,91237116.25155228
1788,170.4,-42.5,91381014.75873923
1789,170.4,-42.4,91524628.83075097
1790,170.4,-42.3,91667958.07299353
1791,170.4,-42.2,91811002.09104714
1792,170.4,-42.1,91953760.49249804
1793,170.4,-42.0,92096232.88529912
1794,170.4,-41.9,92238418.87860285
1795,170.4,-41.8,92380318.08270797
1796,170.4,-41.7,92521930.10881191
1797,170.4,-41.6,92663254.56929378
1798,170.4,-41.5,92804291.07728447
1799,170.5,-46.7,85097392.41119346
1800,170.5,-46.6,85252600.02302067
1801,170.5,-46.5,85407540.27745022
1802,170.5,-46.4,85562212.73735164
1803,170.5,-46.3,85716616.9667741
1804,170.5,-46.2,85870752.5307461
1805,170.5,-46.1,86024618.99516799
1806,170.5,-46.0,86178215.92714007
1807,170.5,-45.9,86331542.89470568
1808,170.5,-45.8,86484599.46711767
1809,170.5,-45.7,86637385.21439135
1810,170.5,-45.6,86789899.70740797
1811,170.5,-45.5,86942142.51872241
1812,170.5,-45.4,87094113.22140545
1813,170.5,-45.3,87245811.38952908
1814,170.5,-45.2,87397236.5986757
1815,170.5,-45.1,87548388.42470069
1816,170.5,-45.0,87699266.44521342
1817,170.5,-44.9,87849870.23825285
1818,170.5,-44.8,88000199.3834883
1819,170.5,-44.7,88150253.46117687
1820,170.5,-44.6,88300032.05268568
1821,170.5,-44.5,88449534.74026269
1822,170.5,-44.4,88598761.1078262
1823,170.5,-44.3,88747710.73938258
1824,170.5,-44.2,88896383.22080389
1825,170.5,-44.1,89044778.13838711
1826,170.5,-44.0,89192895.07987362
1827,170.5,-43.9,89340733.63378912
1828,170.5,-43.8,89488293.38967247
1829,170.5,-43.7,89635573.93835866
1830,170.5,-43.6,89782574.87157941
1831,170.5,-43.5,89929295.78169385
1832,170.5,-43.4,90075736.26275575
1833,170.5,-43.3,90221895.90953149
1834,170.5,-43.2,90367774.31769158
1835,170.5,-43.1,90513371.08411263
1836,170.5,-43.0,90658685.80669037
1837,170.5,-42.9,90803718.08426005
1838,170.5,-42.8,90948467.51679885
1839,170.5,-42.7,91092933.70524064
1840,170.5,-42.6,91237116.25156601
1841,170.5,-42.5,91381014.75873448
1842,170.5,-42.4,91524628.83076064
1843,170.5,-42.3,91667958.07295638
1844,170.5,-42.2,91811002.09109199
1845,170.5,-42.1,91953760.49248193
1846,170.5,-42.0,92096232.88528217
1847,170.5,-41.9,92238418.87857768
1848,170.5,-41.8,92380318.08274402
1849,170.5,-41.7,92521930.10882
1850,170.5,-41.6,92663254.56930563
1851,170.5,-41.5,92804291.07727927
1852,170.5,-41.4,92945039.2473024
1853,170.6,-46.6,85252600.02299634
1854,170.6,-46.5,85407540.27742273
1855,170.6,-46.4,85562212.73737255
1856,170.6,-46.3,85716616.96676275
1857,170.6,-46.2,85870752.53073949
1858,170.6,-46.1,86024618.99514127
1859,170.6,-46.0,86178215.92714716
1860,170.6,-45.9,86331542.89469647
1861,170.6,-45.8,86484599.46713746
1862,170.6,-45.7,86637385.21436991
1863,170.6,-45.6,86789899.70744203
1864,170.6,-45.5,86942142.51869789
1865,170.6,-45.4,87094113.22139627
1866,170.6,-45.3,87245811.3895344
1867,170.6,-45.2,87397236.59862748
1868,170.6,-45.1,87548388.42475176
1869,170.6,-45.0,87699266.44519016
1870,170.6,-44.9,87849870.23826502
1871,170.6,-44.8,88000199.38347691
1872,170.6,-44.7,88150253.46117705
1873,170.6,-44.6,88300032.05267963
1874,170.6,-44.5,88449534.74026081
1875,170.6,-44.4,88598761.10789032
1876,170.6,-44.3,88747710.73936066
1877,170.6,-44.2,88896383.22081527
1878,170.6,-44.1,89044778.13839182
1879,170.6,-44.0,89192895.07983309
1880,170.6,-43.9,89340733.63379052
1881,170.6,-43.8,89488293.38969183
1882,170.6,-43.7,89635573.93841717
1883,170.6,-43.6,89782574.87155299
1884,170.6,-43.5,89929295.7817074
1885,170.6,-43.4,90075736.2627608
1886,170.6,-43.3,90221895.90949105
1887,170.6,-43.2,90367774.31773616
1888,170.6,-43.1,90513371.08406948
1889,170.6,-43.0,90658685.8066693
1890,170.6,-42.9,90803718.08427149
1891,170.6,-42.8,90948467.51678264
1892,170.6,-42.7,91092933.7052817
1893,170.6,-42.6,91237116.2515017
1894,170.6,-42.5,91381014.7587533
1895,170.6,-42.4,91524628.83076672
1896,170.6,-42.3,91667958.07296552
1897,170.6,-42.2,91811002.09108286
1898,170.6,-42.1,91953760.492508
1899,170.6,-42.0,92096232.88530485
1900,170.6,-41.9,92238418.87857404
1901,170.6,-41.8,92380318.08274941
1902,170.6,-41.7,92521930.10881303
1903,170.6,-41.6,92663254.56929803
1904,170.6,-41.5,92804291.0772841
1905,170.6,-41.4,92945039.24727158
1906,170.6,-41.3,93085498.69461748
1907,170.7,-46.6,85252600.02299002
1908,170.7,-46.5,85407540.2774485
1909,170.7,-46.4,85562212.73733613
1910,170.7,-46.3,85716616.96678515
1911,170.7,-46.2,85870752.53068538
1912,170.7,-46.1,86024618.99517341
1913,170.7,-46.0,86178215.92711148
1914,170.7,-45.9,86331542.89472209
1915,170.7,-45.8,86484599.46707185
1916,170.7,-45.7,86637385.21435931
1917,170.7,-45.6,86789899.70740384
1918,170.7,-45.5,86942142.51869303
1919,170.7,-45.4,87094113.22140133
1920,170.7,-45.3,87245811.38952194
1921,170.7,-45.2,87397236.59860528
1922,170.7,-45.1,87548388.42471619
1923,170.7,-45.0,87699266.44517726
1924,170.7,-44.9,87849870.23823605
1925,170.7,-44.8,88000199.38344048
1926,170.7,-44.7,88150253.46116982
1927,170.7,-44.6,88300032.05262321
1928,170.7,-44.5,88449534.74025348
1929,170.7,-44.4,88598761.10787758
1930,170.7,-44.3,88747710.73934619
1931,170.7,-44.2,88896383.22077624
1932,170.7,-44.1,89044778.13839084
1933,170.7,-44.0,89192895.07983682
1934,170.7,-43.9,89340733.63377705
1935,170.7,-43.8,89488293.38966735
1936,170.7,-43.7,89635573.93832773
1937,170.7,-43.6,89782574.87155811
1938,170.7,-43.5,89929295.78167574
1939,170.7,-43.4,90075736.26278098
1940,170.7,-43.3,90221895.90950555
1941,170.7,-43.2,90367774.31765305
1942,170.7,-43.1,90513371.08406909
1943,170.7,-43.0,90658685.80665873
1944,170.7,-42.9,90803718.08424573
1945,170.7,-42.8,90948467.51681758
1946,170.7,-42.7,91092933.70522356
1947,170.7,-42.6,91237116.25150278
1948,170.7,-42.5,91381014.75874335
1949,170.7,-42.4,91524628.83075
1950,170.7,-42.3,91667958.07295269
1951,170.7,-42.2,91811002.09106557
1952,170.7,-42.1,91953760.49248461
1953,170.7,-42.0,92096232.88526294
1954,170.7,-41.9,92238418.87856823
1955,170.7,-41.8,92380318.0827277
1956,170.7,-41.7,92521930.10878427
1957,170.7,-41.6,92663254.56927438
1958,170.7,-41.5,92804291.07727349
1959,170.7,-41.4,92945039.24724129
1960,170.7,-41.3,93085498.69461927
1961,170.7,-41.2,93225669.03553428
1962,170.8,-46.5,85407540.27744696
1963,170.8,-46.4,85562212.73735055
1964,170.8,-46.3,85716616.96677464
1965,170.8,-46.2,85870752.53074495
1966,170.8,-46.1,86024618.99517436
1967,170.8,-46.0,86178215.92711431
1968,170.8,-45.9,86331542.89473952
1969,170.8,-45.8,86484599.46713907
1970,170.8,-45.7,86637385.21439093
1971,170.8,-45.6,86789899.70741382
1972,170.8,-45.5,86942142.51871398
1973,170.8,-45.4,87094113.22143766
1974,170.8,-45.3,87245811.38957152
1975,170.8,-45.2,87397236.59862399
1976,170.8,-45.1,87548388.42475586
1977,170.8,-45.0,87699266.44517472
1978,170.8,-44.9,87849870.23824595
1979,170.8,-44.8,88000199.3834455
1980,170.8,-44.7,88150253.46118577
1981,170.8,-44.6,88300032.0526765
1982,170.8,-44.5,88449534.74027336
1983,170.8,-44.4,88598761.10787275
1984,170.8,-44.3,88747710.73938772
1985,170.8,-44.2,88896383.22078472
1986,170.8,-44.1,89044778.13838962
1987,170.8,-44.0,89192895.07985708
1988,170.8,-43.9,89340733.63378893
1989,170.8,-43.8,89488293.38970605
1990,170.8,-43.7,89635573.93836582
1991,170.8,-43.6,89782574.87156746
1992,170.8,-43.5,89929295.7816954
1993,170.8,-43.4,90075736.2627722
1994,170.8,-43.3,90221895.90949988
1995,170.8,-43.2,90367774.31769046
1996,170.8,-43.1,90513371.08410412
1997,170.8,-43.0,90658685.80666359
1998,170.8,-42.9,90803718.0842473
1999,170.8,-42.8,90948467.51681665
2000,170.8,-42.7,91092933.70529139
2001,170.8,-42.6,91237116.2515193
2002,170.8,-42.5,91381014.758739
2003,170.8,-42.4,91524628.83075765
2004,170.8,-42.3,91667958.07296978
2005,170.8,-42.2,91811002.09109136
2006,170.8,-42.1,91953760.49248919
2007,170.8,-42.0,92096232.88530123
2008,170.8,-41.9,92238418.87854943
2009,170.8,-41.8,92380318.08276936
2010,170.8,-41.7,92521930.10876045
2011,170.8,-41.6,92663254.56933051
2012,170.8,-41.5,92804291.07728757
2013,170.8,-41.4,92945039.24727945
2014,170.8,-41.3,93085498.69463912
2015,170.8,-41.2,93225669.03553392
2016,170.9,-46.4,85562212.73734996
2017,170.9,-46.3,85716616.96674883
2018,170.9,-46.2,85870752.53075367
2019,170.9,-46.1,86024618.99517338
2020,170.9,-46.0,86178215.92710921
2021,170.9,-45.9,86331542.89474499
2022,170.9,-45.8,86484599.46712299
2023,170.9,-45.7,86637385.21436971
2024,170.9,-45.6,86789899.7074349
2025,170.9,-45.5,86942142.51871163
2026,170.9,-45.4,87094113.22141346
2027,170.9,-45.3,87245811.38955961
2028,170.9,-45.2,87397236.5986326
2029,170.9,-45.1,87548388.42473178
2030,170.9,-45.0,87699266.44515893
2031,170.9,-44.9,87849870.2382682
2032,170.9,-44.8,88000199.38348873
2033,170.9,-44.7,88150253.4611977
2034,170.9,-44.6,88300032.0526506
2035,170.9,-44.5,88449534.74027641
2036,170.9,-44.4,88598761.10788548
2037,170.9,-44.3,88747710.7393417
2038,170.9,-44.2,88896383.2208246
2039,170.9,-44.1,89044778.13838658
2040,170.9,-44.0,89192895.0798588
2041,170.9,-43.9,89340733.63379662
2042,170.9,-43.8,89488293.38969809
2043,170.9,-43.7,89635573.93838648
2044,170.9,-43.6,89782574.87156802
2045,170.9,-43.5,89929295.78171757
2046,170.9,-43.4,90075736.26278098
2047,170.9,-43.3,90221895.90950376
2048,170.9,-43.2,90367774.31770554
2049,170.9,-43.1,90513371.08411725
2050,170.9,-43.0,90658685.80664387
2051,170.9,-42.9,90803718.08426552
2052,170.9,-42.8,90948467.51682349
2053,170.9,-42.7,91092933.70525753
2054,170.9,-42.6,91237116.25153728
2055,170.9,-42.5,91381014.75875083
2056,170.9,-42.4,91524628.830776
2057,170.9,-42.3,91667958.07297322
2058,170.9,-42.2,91811002.09106833
2059,170.9,-42.1,91953760.4924827
2060,170.9,-42.0,92096232.88528445
2061,170.9,-41.9,92238418.8785632
2062,170.9,-41.8,92380318.08278121
2063,170.9,-41.7,92521930.10878326
2064,170.9,-41.6,92663254.5693258
2065,170.9,-41.5,92804291.07726668
2066,170.9,-41.4,92945039.24726775
2067,170.9,-41.3,93085498.69465674
2068,170.9,-41.2,93225669.03554617
2069,170.9,-41.1,93365549.88776308
2070,171.0,-46.4,85562212.73735191
2071,171.0,-46.3,85716616.96675915
2072,171.0,-46.2,85870752.5307525
2073,171.0,-46.1,86024618.99516898
2074,171.0,-46.0,86178215.92712125
2075,171.0,-45.9,86331542.89473921
2076,171.0,-45.8,86484599.46712607
2077,171.0,-45.7,86637385.21437192
2078,171.0,-45.6,86789899.7074138
2079,171.0,-45.5,86942142.51871657
2080,171.0,-45.4,87094113.2213853
2081,171.0,-45.3,87245811.38957833
2082,171.0,-45.2,87397236.59863609
2083,171.0,-45.1,87548388.42471668
2084,171.0,-45.0,87699266.4451901
2085,171.0,-44.9,87849870.23828995
2086,171.0,-44.8,88000199.38348891
2087,171.0,-44.7,88150253.46117842
2088,171.0,-44.6,88300032.05262697
2089,171.0,-44.5,88449534.74026059
2090,171.0,-44.4,88598761.10790661
2091,171.0,-44.3,88747710.73936377
2092,171.0,-44.2,88896383.22080867
2093,171.0,-44.1,89044778.13839008
