 66 -45.2400017  166.929993  0.00110500003  0.000163300007  0.180000007 0.0411799997  0.221100003  0.179299995  0.1021
 67 -45.3100014  166.729996  0.00321200001  0.000409800006  0.288700014 0.0157500003  0.240600005  0.139200002  0.221100003
 69 -45.2400017  166.660004  0.00321800006  0.00762599986  1.00600004 0.0297699999  0.279399991  0.167799994  0.169499993
 71 -42.9399986  173.070007  0.00570699992  8.42000009E-06  0.0374800004 0.0199900009  0.0443199985  0.0433200002  0.0305300001
 72 -42.9099998  173.050003  0.00334500009  8.42000009E-06  0.0374800004 0.0199900009  0.0443199985  0.0433200002  0.0305300001
 73 -45.4399986  166.800003  0.00547000021  5.57200001E-05  0.110600002 0.0149600003  0.145899996  0.0897200033  0.00411699992
 74 -45.2599983  166.660004  0.00420300011  0.00762599986  1.00600004 0.0297699999  0.279399991  0.167799994  0.169499993
 75 -42.4399986  173.279999  0.00575400004  0.001712  0.592000008  0.02104 0.125100002  0.1237  0.0164000001
 77 -44.4700012  168.259995  0.00426199986  0.000148699997  0.161500007 0.0211999994  0.154300004  0.161799997  0.00453000003
 79 -45.4099998  166.839996  0.00245500007  5.57200001E-05  0.110600002 0.0149600003  0.145899996  0.0897200033  0.00411699992
 81 -37.8400002  175.779999  0.00615700008  7.05899993E-07  0.0100100003 0.00583899999  0.00751199992  0.00559799979  0.00559099996
 82 -43.0099983  171.479996  6.07799993E-05  2.33999999E-05  0.0754799992 0.0162799992  0.231900007  0.136899993  0.00212400011
 83 -43.1599998  171.429993  0.00435499987  1.24999997E-05  0.0484599993 0.00944100041  0.162599996  0.142800003  0.0297999997
 84 -43.1599998  171.460007  0.00435499987  1.24999997E-05  0.0484599993 0.00944100041  0.162599996  0.142800003  0.0297999997
 85 -43.1699982  171.429993  0.00568899978  1.24999997E-05  0.0484599993 0.00944100041  0.162599996  0.142800003  0.0297999997
 86 -43.1699982  171.490005  0.00333400001  1.24999997E-05  0.0484599993 0.00944100041  0.162599996  0.142800003  0.0297999997
 87 -43.1699982  171.470001  0.000301299995  1.24999997E-05  0.0484599993 0.00944100041  0.162599996  0.142800003  0.0297999997
 88 -43.1899986  171.520004  0.00568899978  8.7340004E-06  0.0488400012 0.00902500004  0.168099999  0.118799999  0.0237700008
 89 -43.1899986  171.490005  0.000876999984  1.24999997E-05  0.0484599993 0.00944100041  0.162599996  0.142800003  0.0297999997
 90 -43.1699982  171.490005  0.00333400001  1.24999997E-05  0.0484599993 0.00944100041  0.162599996  0.142800003  0.0297999997
 91 -43.2799988  171.520004  0.00567900017  5.4799998E-06  0.0474100001 0.00932899956  0.125200003  0.103500001  0.0221200008
 92 -43.25  171.509995  0.00332899997  5.4799998E-06  0.0474100001 0.00932899956  0.125200003  0.103500001  0.0221200008
 95 -43.1800003  171.440002  0.00568899978  1.24999997E-05  0.0484599993 0.00944100041  0.162599996  0.142800003  0.0297999997
 97 -37.2000008  177.529999  0.00042940001  1.60799991E-05  0.0308999997 0.0236799996  0.0228300001  0.0568000004  0.0179900005
 100 -40.8300018  175.139999  0.0026469999  0.0035910001  0.138099998 0.00864700042  0.0877899975  0.137600005  0.0328299999
 110 -37.6699982  179.110001  0.00617399998  0.00599899981  0.02623 0.00912399963  0.00953899976  0.0188800003  0.00715199998
 135 -37.6199989  178.979996  0.00617399998  0.00192199997  0.01994 0.00641599996  0.0274400003  0.0327100009  0.0027650001
 191 -38.6300011  178.  0.00356899993  0.00491099991  0.0531699993 0.0322099999  0.0500099994  0.0485399999  0.0245900005
 204 -42.9399986  171.600006  0.000394900009  2.73799997E-05  0.111100003 0.00768900011  0.165000007  0.206499994  0.0129000004
 206 -44.2299995  168.320007  0.00250599999  0.00531399995  0.638999999 0.0137599995  0.187800005  0.192100003  0.00524799991
 208 -42.9500008  171.820007  0.000177199996  2.04900007E-05  0.0725700036 0.00644200016  0.170000002  0.161500007  0.00292699994
 210 -42.9300003  171.839996  0.00334500009  2.04900007E-05  0.0725700036 0.00644200016  0.170000002  0.161500007  0.00292699994
 211 -44.7900009  167.169998  0.00424000015  0.0043990002  0.270399988 0.0277999993  0.246900007  0.228400007  0.121299997
 214 -42.4900017  172.789993  0.000887000002  0.00777000003  0.194999993 0.0173300002  0.215299994  0.168300003  0.00174700003
 216 -42.4799995  172.820007  0.000679099991  0.00735499989  0.219500005 0.0168999992  0.214399993  0.162900001  0.00340800011
 232 -41.1100006  174.5  0.004495  0.00203799992  0.0855100006  0.0152599998 0.0352099985  0.0532200001  0.00182899996
 233 -41.1500015  174.490005  0.00201699999  0.00653500017  0.0633300021 0.0242899992  0.0720200017  0.0817100033  0.0331499986
 235 -43.6699982  170.289993  0.00564200012  2.61900004E-05  0.0487499982 0.00651900005  0.129999995  0.159199998  0.0177100003
 236 -43.6399994  170.259995  0.00564200012  2.61900004E-05  0.0487499982 0.00651900005  0.129999995  0.159199998  0.0177100003
 238 -42.9900017  171.369995  0.00437000021  9.94099973E-05  0.212699994 0.0202600006  0.244200006  0.199900001  0.0131299999
 239 -40.4300003  176.839996  0.00203899993  0.00229400001  0.226400003 0.02819  0.0449299999  0.1391  0.0151699996
 249 -45.0699997  170.389999  0.00421799999  2.23499995E-07  0.00801599957 0.00175199995  0.0425300002  0.00660800003  0.0132900001
 250 -41.9399986  174.229996  0.00339900004  0.00678899977  0.546400011 0.0108399997  0.0979800001  0.0822300017  0.0234999992
 251 -39.3499985  173.580002  0.0035339999  5.67200004E-07  0.00510499999 0.0158900004  0.0261300001  0.0324600004  0.0175100006
 252 -43.8300018  169.550003  0.00066369999  0.0001299  0.0997999981 0.00439300016  0.190699995  0.188700005  0.0118199997
 253 -46.3899994  166.179993  0.00412099995  1.092E-05  0.0265900008 0.0291200001  0.0461499989  0.117200002  0.0380599983
 254 -44.1199989  168.740005  0.00428299978  0.000607000024  0.192599997 0.00861299969  0.254299998  0.213599995  0.0406900011
 257 -44.7299995  167.570007  0.00324600004  0.000158199997  0.256599993 0.062880002  0.254700005  0.162300006  0.101099998
 259 -37.2099991  178.440002  0.006207  0.00258499989  0.00759099983 0.00569000002  0.0129500004  0.0417199992  0.0139499996
 261 -46.6300011  166.199997  0.00313699991  2.25400004E-06  0.0168999992 0.0280900002  0.0136099998  0.101599999  0.0148600005
 262 -45.5900002  166.850006  0.00320099993  2.78700008E-05  0.076700002 0.0093299998  0.221900001  0.0344300009  0.0379800014
 264 -41.0600014  175.429993  0.00202000001  0.00152699999  0.503499985 0.0262400005  0.125100002  0.2676  0.03816
 267 -45.1199989  166.949997  0.000222999995  0.000579899992  0.344000012 0.0386999995  0.212099999  0.309899986  0.138999999
 268 -45.25  167.119995  0.00548999989  3.55500015E-05  0.0831200033 0.0343800001  0.0715399981  0.0807100013  0.0253599994
 269 -37.4099998  178.979996  0.0061900001  0.00136500003  0.0130200004 0.00560700009  0.01358  0.0279799998  0.00420700014
 270 -45.1500015  167.059998  0.00144599995  0.000176799993  0.192100003 0.0441000015  0.147200003  0.239700004  0.0617999993
 271 -38.0699997  178.800003  0.00211  0.00545000006  0.0615600012 0.00636200001  0.02104  0.0660900027  0.0126200002
 275 -43.4099998  171.  0.00148900005  7.17700004E-06  0.0305300001 0.00707300007  0.111199997  0.100599997  0.0146500003
 276 -41.7200012  173.800003  0.00581699982  0.00236300007  0.200200006 0.01064  0.173199996  0.159899995  0.0322300009
 290 -40.4199982  176.740005  0.00119500002  0.00166299997  0.266900003 0.0216199998  0.0545599982  0.147599995  0.0179699995
 297 -44.1100006  168.610001  0.000226899996  0.00209899992  0.373100013 0.0128699997  0.287200004  0.242899999  0.0712499991
 298 -44.0800018  168.580002  0.000506400014  0.00132799998  0.376100004 0.0103399996  0.129099995  0.0366300009  0.04208
 302 -41.3899994  172.339996  0.00153999997  1.91999993E-06  0.0103500001 0.00960000046  0.0340700001  0.0274899993  0.03675
 303 -44.0600014  168.759995  0.00560399983  0.00678899977  0.590900004 0.00771499984  0.203600004  0.154300004  0.0525900014
 304 -44.1199989  168.610001  0.00428299978  0.00209899992  0.373100013 0.0128699997  0.287200004  0.242899999  0.0712499991
 306 -39.3300018  178.179993  0.00158599997  0.00392200006  0.128800005 0.00736499997  0.0300399996  0.0543200001  0.0169200003
 308 -41.9900017  173.990005  0.00579900015  0.00586199993  0.32069999 0.0131099997  0.113899998  0.0876199976  0.0707999989
 310 -40.4099998  176.160004  0.00156100001  0.00132799998  0.1558  0.071510002 0.172099993  0.184300005  0.0732199997
 312 -45.1899986  166.830002  2.632E-05  0.00309500005  0.782500029 0.0374599993  0.271699995  0.269600004  0.191599995
 313 -45.2000008  166.880005  0.00322300009  0.00309500005  0.782500029 0.0374599993  0.271699995  0.269600004  0.191599995
 314 -45.3600006  166.440002  0.00144100003  0.00236300007  0.792699993 0.0170600004  0.253800005  0.1417  0.1426
 315 -45.0099983  166.990005  0.00550899981  0.0035910001  0.837499976 0.0204099994  0.222599998  0.234200001  0.141200006
 316 -45.1599998  166.729996  0.00110700005  0.00678899977  0.909200013 0.0285899993  0.259299994  0.226799995  0.178100005
 317 -45.3499985  166.850006  0.00419500005  0.000144299993  0.172199994 0.0189399999  0.141299993  0.1778  0.178100005
 318 -45.3199997  166.789993  0.00547999982  0.000409800006  0.288700014 0.0157500003  0.240600005  0.139200002  0.221100003
 319 -45.2200012  166.889999  0.00548999989  0.000530000019  0.317299992 0.0448700003  0.319599986  0.238100007  0.215800002
 320 -45.1599998  166.899994  0.00144599995  0.000579899992  0.344000012 0.0386999995  0.212099999  0.309899986  0.138999999
 321 -45.2200012  166.800003  0.00548999989  0.000530000019  0.317299992 0.0448700003  0.319599986  0.238100007  0.215800002
 322 -45.2200012  166.910004  0.00420300011  0.000163300007  0.180000007 0.0411799997  0.221100003  0.179299995  0.1021
 323 -45.1899986  166.949997  0.0004969  0.000579899992  0.344000012 0.0386999995  0.212099999  0.309899986  0.138999999
 324 -45.3800011  166.770004  0.00419500005  0.000409800006  0.288700014 0.0157500003  0.240600005  0.139200002  0.221100003
 325 -45.3600006  166.820007  0.000290199998  0.000144299993  0.172199994 0.0189399999  0.141299993  0.1778  0.178100005
 326 -45.0299988  167.089996  0.00550899981  0.000650800008  0.487100005 0.0218199994  0.228400007  0.1505  0.151099995
 327 -45.2900009  166.800003  0.00420300011  0.000530000019  0.317299992 0.0448700003  0.319599986  0.238100007  0.215800002
 328 -45.0699997  166.970001  0.00421799999  0.0035910001  0.837499976 0.0204099994  0.222599998  0.234200001  0.141200006
 329 -45.1899986  166.990005  0.0054990002  0.000579899992  0.344000012 0.0386999995  0.212099999  0.309899986  0.138999999
 330 -45.3100014  166.919998  0.00188300002  6.54899995E-05  0.115000002 0.0226700008  0.125100002  0.0496100001  0.00878600031
 331 -45.1199989  166.960007  0.0054990002  0.000579899992  0.344000012 0.0386999995  0.212099999  0.309899986  0.138999999
 332 -45.4599991  166.630005  0.00143900001  0.000335199991  0.257699996 0.0103799999  0.298200011  0.00364300003  0.148399994
 333 -45.4900017  166.679993  0.00547000021  0.000335199991  0.257699996 0.0103799999  0.298200011  0.00364300003  0.148399994
 334 -45.3100014  166.949997  0.00144100003  6.54899995E-05  0.115000002 0.0226700008  0.125100002  0.0496100001  0.00878600031
 335 -45.1899986  166.929993  0.000380499987  0.000579899992  0.344000012 0.0386999995  0.212099999  0.309899986  0.138999999
 336 -45.6399994  166.929993  0.00064340001  1.05600002E-05  0.0449000001 0.00700500002  0.208000004  0.036940001  0.00993900001
 337 -44.9799995  167.139999  0.00323499995  0.000593199977  0.519900024 0.0306199994  0.265300006  0.252999991  0.123999998
 338 -45.2000008  166.309998  0.0004969  5.63499998E-05  0.490799993 0.0188999996  0.238499999  0.180099994  0.140699998
 340 -45.4199982  166.119995  0.00320599996  0.0001319  0.507600009 0.00825999957  0.203299999  0.152199998  0.105899997
 341 -46.2099991  165.830002  0.00316000008  8.37800035E-05  0.0588999987 0.0421900004  0.0648100004  0.154100001  0.0496900007
 342 -45.0400009  166.970001  0.00550899981  0.0035910001  0.837499976 0.0204099994  0.222599998  0.234200001  0.141200006
 343 -42.8300018  171.380005  0.00437700003  0.000385399995  0.413899988 0.00916299969  0.219899997  0.231900007  0.0183799993
 344 -38.0099983  176.509995  0.00470100017  3.6429999E-06  0.0528500006 0.00926699955  0.1162  0.0554499999  0.0442500003
 345 -37.9900017  176.550003  0.00614900002  2.91800006E-06  0.0318199992 0.0101699997  0.145999998  0.0339299999  0.0684999973
 347 -40.2999992  175.960007  0.00595099991  0.00702999998  0.205300003 0.02654  0.0902900025  0.1373  0.00710499985
 350 -41.4599991  175.789993  0.00342600001  0.00282800011  0.639299989 0.0131900003  0.0262199994  0.0412999988  0.0198299997
 351 -41.4599991  175.800003  0.00342600001  0.00166299997  0.694500029 0.0173000004  0.0287999995  0.0506299995  0.0129300002
 352 -41.0900002  175.050003  0.00118400005  0.0035910001  0.205899999 0.00812700018  0.141900003  0.190099999  0.0322199985
 353 -41.4599991  175.759995  0.00262299995  0.00282800011  0.639299989 0.0131900003  0.0262199994  0.0412999988  0.0198299997
 354 -45.3300018  166.919998  0.00419500005  6.54899995E-05  0.115000002 0.0226700008  0.125100002  0.0496100001  0.00878600031
 355 -39.9000015  174.600006  0.00350899994  8.26799987E-06  0.0205700006 0.00700099999  0.0210100003  0.0504299998  0.0046430002
 356 -45.0800018  166.809998  0.00247199996  0.00626999978  0.745700002 0.0189200006  0.2412  0.232600003  0.155399993
 357 -43.9399986  168.970001  0.000662599981  0.00714399992  0.630599976 0.0253199991  0.201199993  0.190200001  0.00108900003
 358 -43.9500008  169.039993  0.00251900009  0.00216199993  0.416000009 0.0208400004  0.240199998  0.221599996  0.0227799993
 360 -41.9799995  173.889999  0.00443999982  0.00318900007  0.2491  0.01272 0.106399998  0.135000005  0.0302300006
 361 -45.2299995  166.479996  0.00321800006  0.000418400014  0.519500017 0.0193499997  0.25999999  0.171700001  0.145799994
 364 -40.5099983  176.050003  0.0034729999  0.00125700003  0.189799994 0.0223699994  0.118500002  0.103200004  0.086120002
 367 -39.1800003  176.820007  0.00207699998  0.0032850001  0.109099999 0.0118500004  0.0297400001  0.102799997  0.00300500006

