
-46.1500015 165.75 1 0.023045728 0.00096450001 0.122100003 0.0354400016 0.0833100006 0.160899997 0.0612699986
-46.25 165.850006 1 0.0230024662 8.37800035E-05 0.0588999987 0.0421900004 0.0648100004 0.154100001 0.0496900007
-46.1500015 165.850006 1 0.023045728 0.000370099995 0.0841900036 0.0445399992 0.0825800002 0.148599997 0.0590899996
-46.0499992 165.850006 1 0.0230860729 0.0032850001 0.128099993 0.0327799991 0.099650003 0.142100006 0.0667600036
-45.9500008 165.850006 1 0.0231297463 0.00369899999 0.246600002 0.0162700005 0.115699999 0.136199996 0.0730400011
-45.8499985 165.850006 1 0.0231702141 0.000436300004 0.853100002 0.00846599974 0.1303 0.1329 0.0777100027
-45.75 165.850006 1 0.0232124552 0.000117399999 0.736800015 0.0064869998 0.146500006 0.136199996 0.0814500004
-45.6500015 165.850006 1 0.0232550316 4.77799986E-05 0.523000002 0.00576400012 0.158899993 0.141000003 0.0827400014
-45.5499992 165.850006 1 0.0232942812 2.44300008E-05 0.478100002 0.00565999979 0.179700002 0.153699994 0.0904399976
-46.3499985 165.949997 1 0.0229620989 2.13500007E-05 0.0354500003 0.0203699991 0.0474900007 0.1426 0.0386100002
-46.25 165.949997 1 0.0230024662 5.09899983E-05 0.0464400016 0.0231100004 0.0641399994 0.140499994 0.0481700003
-46.1500015 165.949997 1 0.023045728 0.000155799993 0.0650999993 0.0232800003 0.0813499987 0.136700004 0.0572099984
-46.0499992 165.949997 1 0.0230860729 0.000828500022 0.0988999978 0.0186400004 0.0985900015 0.132100001 0.065109998
-45.9500008 165.949997 1 0.0231297463 0.00745199993 0.180000007 0.0134800002 0.1153 0.128099993 0.0719100013
-45.8499985 165.949997 1 0.0231702141 0.001712 0.471799999 0.00892200042 0.131799996 0.126399994 0.0779599994
-45.75 165.949997 1 0.0232124552 0.00030439999 1.06299996 0.00688900007 0.147799999 0.128999993 0.083130002
-45.6500015 165.949997 1 0.0232550316 9.67700034E-05 0.672900021 0.00612000003 0.1646 0.138400003 0.086439997
-45.5499992 165.949997 1 0.0232942812 4.67799982E-05 0.55400002 0.00606899988 0.178399995 0.150099993 0.0908899978
-45.4500008 165.949997 1 0.0233366229 2.78700008E-05 0.532700002 0.00657099998 0.189300001 0.156800002 0.095660001
-46.4500008 166.050003 1 0.0229196399 8.26799987E-06 0.0265200008 0.0280499998 0.032850001 0.129199997 0.0288699996
-46.3499985 166.050003 1 0.0229620989 1.52699995E-05 0.0302600004 0.0237600002 0.0469599999 0.1294 0.0381200016
-46.25 166.050003 1 0.0230024662 3.11100011E-05 0.0386100002 0.0180600006 0.0630500019 0.128000006 0.0471200012
-46.1500015 166.050003 1 0.023045728 7.86300006E-05 0.0531900004 0.0168399997 0.0798899978 0.125100002 0.0556700006
-46.0499992 166.050003 1 0.0230860729 0.000282299996 0.0793799981 0.0174599998 0.0971399993 0.1215 0.0637099966
-45.9500008 166.050003 1 0.0231297463 0.00176200003 0.134399995 0.0149999997 0.114799999 0.118699998 0.0711499974
-45.8499985 166.050003 1 0.0231702141 0.00762599986 0.263900012 0.00973100029 0.132799998 0.117899999 0.07852
-45.75 166.050003 1 0.0232124552 0.00115899998 0.701300025 0.00726999994 0.151700005 0.1215 0.0847999975
-45.6500015 166.050003 1 0.0232550316 0.000244099996 0.966799974 0.00645099999 0.169 0.130600005 0.0913100019
-45.5499992 166.050003 1 0.0232942812 0.000106400003 0.587300003 0.00650899997 0.183300003 0.143299997 0.0943199992
-45.4500008 166.050003 1 0.0233366229 5.51000012E-05 0.540700018 0.00728299981 0.202399999 0.163900003 0.102899998
-45.3499985 166.050003 1 0.0233769864 3.11100011E-05 0.515100002 0.00895200018 0.180700004 0.150199994 0.0970999971
-46.5499992 166.149994 1 0.0228749719 4.03800004E-06 0.02128 0.0421099998 0.0216199998 0.115099996 0.02104
-46.4500008 166.149994 1 0.0229196399 6.44600004E-06 0.0230100006 0.0259499997 0.0327299982 0.1171 0.0294400007
-46.3499985 166.149994 1 0.0229620989 1.092E-05 0.0265900008 0.0291200001 0.0461499989 0.117200002 0.0380599983
-46.25 166.149994 1 0.0230024662 2.04900007E-05 0.0333000012 0.0200200006 0.0617900006 0.115900002 0.0463100001
-46.1500015 166.149994 1 0.023045728 4.48399987E-05 0.0447200015 0.0164199993 0.0783099979 0.113799997 0.0544099994
-46.0499992 166.149994 1 0.0230860729 0.000115800001 0.0652199984 0.0295499992 0.0953999981 0.1109 0.0622700006
-45.9500008 166.149994 1 0.0231297463 0.000436300004 0.106399998 0.0278699994 0.113799997 0.108000003 0.0697600022
-45.8499985 166.149994 1 0.0231702141 0.00282800011 0.179399997 0.0109799998 0.133499995 0.106299996 0.0790800005
-45.75 166.149994 1 0.0232124552 0.00599899981 0.350899994 0.00756799988 0.156399995 0.111199997 0.0869700015
-45.6500015 166.149994 1 0.0232550316 0.00107 0.903900027 0.00673499983 0.1752 0.1215 0.0944299996
-45.5499992 166.149994 1 0.0232942812 0.00032240001 0.729300022 0.00698299985 0.191 0.136500001 0.102399997
-45.4500008 166.149994 1 0.0233366229 0.0001319 0.507600009 0.00825999957 0.203299999 0.152199998 0.105899997
-45.3499985 166.149994 1 0.0233769864 6.10499992E-05 0.489300013 0.0109400004 0.228599995 0.177399993 0.1197
-45.25 166.149994 1 0.0234195348 3.17000013E-05 0.50150001 0.0213399995 0.118100002 0.113600001 0.0630899966
-46.6500015 166.25 1 0.0228355061 2.25400004E-06 0.0168999992 0.0280900002 0.0136099998 0.101599999 0.0148600005
-46.5499992 166.25 1 0.0228749719 3.31199999E-06 0.0202699993 0.0443800017 0.0217400007 0.104599997 0.0217499994
-46.4500008 166.25 1 0.0229196399 5.01700015E-06 0.0219100006 0.0262599997 0.0315899998 0.105700001 0.0294700004
-46.3499985 166.25 1 0.0229620989 8.02399973E-06 0.02434 0.0371799991 0.0442100018 0.105499998 0.0376899987
-46.25 166.25 1 0.0230024662 1.40900001E-05 0.0294499993 0.0227000006 0.0604400001 0.104599997 0.0459299982
-46.1500015 166.25 1 0.023045728 2.666E-05 0.0382900015 0.0164000001 0.0775799975 0.103200004 0.0542499982
-46.0499992 166.25 1 0.0230860729 5.76400016E-05 0.0537800007 0.0381899998 0.0949100032 0.100100003 0.0617799982
-45.9500008 166.25 1 0.0231297463 0.000151 0.0817599967 0.0367700011 0.112499997 0.0982500017 0.0687400028
-45.8499985 166.25 1 0.0231702141 0.000579899992 0.135000005 0.0111999996 0.134299994 0.0941400006 0.0797799975
-45.75 166.25 1 0.0232124552 0.00403699977 0.228400007 0.00764100021 0.163800001 0.0983399972 0.0880199969
-45.6500015 166.25 1 0.0232550316 0.00691200001 0.475300014 0.00693699997 0.182699993 0.111599997 0.0983700007
-45.5499992 166.25 1 0.0232942812 0.00161599996 0.978900015 0.00746200001 0.195199996 0.126599997 0.106200002
-45.4500008 166.25 1 0.0233366229 0.000436300004 0.565800011 0.00987599976 0.211099997 0.145300001 0.113799997
-45.3499985 166.25 1 0.0233769864 0.000142100005 0.474400014 0.01461 0.226099998 0.165299997 0.121100001
-45.25 166.25 1 0.0234195348 6.17600017E-05 0.491899997 0.0253699999 0.247099996 0.184300005 0.136000007
-45.1500015 166.25 1 0.0234589092 3.08199997E-05 0.535099983 0.0319299996 0.0956199989 0.0864700004 0.0689700022
-46.8499985 166.350006 1 0.0227514543 1.02700005E-06 0.00984099973 0.0104599996 0.00461499998 0.0848900005 0.00541999983
